time,open,high,low,close,volume
1760408100,114037.0,114084.0,113832.5,113958.5,808.0
1760409000,113938.0,114055.0,113712.5,113712.5,502.0
1760409900,113797.0,113900.5,113588.0,113660.5,1010.0
1760410800,113582.0,113582.0,113219.0,113441.0,2958.0
1760411700,113441.0,113626.5,113250.5,113252.0,912.0
1760412600,113265.5,113475.5,113265.5,113436.0,887.0
1760413500,113436.0,113629.0,113368.5,113441.0,695.0
1760414400,113430.5,113532.5,113160.5,113385.5,885.0
1760415300,113358.5,113485.5,113225.0,113434.5,523.0
1760416200,113387.0,113387.0,113050.0,113129.0,819.0
1760417100,113104.0,113139.5,112737.5,113012.5,2887.0
1760418000,113014.5,113645.5,112952.0,113518.0,1513.0
1760418900,113411.5,113496.5,112938.0,112969.0,1136.0
1760419800,112979.5,113053.5,112323.0,112445.5,2674.0
1760420700,112448.0,112646.0,112332.5,112438.0,1480.0
1760421600,112419.0,112635.0,112419.0,112510.5,1179.0
1760422500,112480.5,112492.0,112207.0,112226.5,1426.0
1760423400,112241.0,112388.5,111756.0,111756.0,2944.0
1760424300,111779.5,112078.5,111329.0,111935.0,3586.0
1760425200,111920.5,112108.5,111646.5,111922.0,1193.0
1760426100,111900.5,112137.5,111755.5,112013.0,1357.0
1760427000,112035.5,112035.5,111500.5,111630.0,2453.0
1760427900,111595.0,111706.5,111448.0,111664.5,1251.0
1760428800,111652.5,111850.0,111461.5,111839.0,1407.0
1760429700,111819.5,111947.5,111600.5,111917.0,1008.0
1760430600,111937.0,112078.5,111860.5,112030.0,1213.0
1760431500,112022.0,112052.5,111677.5,111748.5,868.0
1760432400,111746.0,111934.5,111692.5,111714.5,619.0
1760433300,111703.5,111838.5,111563.0,111707.5,1300.0
1760434200,111686.5,111838.0,111362.5,111445.5,915.0
1760435100,111469.0,111489.5,111002.5,111258.5,1502.0
1760436000,111246.5,111284.5,110813.5,110892.5,2298.0
1760436900,110880.5,110880.5,110271.5,110316.0,3101.0
1760437800,110352.5,110625.5,109969.0,110318.0,2693.0
1760438700,110284.5,110650.0,110127.0,110570.0,1792.0
1760439600,110568.5,111292.0,110552.0,111250.5,4419.0
1760440500,111299.5,111484.5,111173.5,111407.5,3768.0
1760441400,111389.0,111556.5,111215.0,111262.5,24085.0
1760442300,111293.5,111465.0,111192.0,111241.5,4008.0
1760443200,111241.5,111292.0,110921.5,111195.0,2500.0
1760444100,111136.0,111201.0,110908.5,111192.0,871.0
1760445000,111180.5,111208.0,110751.0,110840.0,1180.0
1760445900,110858.0,111028.5,110675.5,110741.5,979.0
1760446800,110733.5,110899.5,110461.5,110624.0,1252.0
1760447700,110656.5,110745.5,110312.0,110732.5,1897.0
1760448600,110610.5,110843.5,109822.0,110596.0,4465.0
1760449500,110654.5,111267.5,110518.5,110975.0,2911.0
1760450400,110952.5,111640.5,110867.0,111630.0,1636.0
1760451300,111614.0,112084.5,111579.5,111750.0,1994.0
1760452200,111750.0,111843.5,111306.0,111760.5,1263.0
1760453100,111739.0,112036.5,111333.5,111345.5,1457.0
1760454000,111384.0,111716.0,111086.0,111121.5,1020.0
1760454900,111102.0,111470.0,111013.0,111435.5,692.0
1760455800,111446.0,112239.5,111337.5,112122.0,1791.0
1760456700,112101.5,112831.5,112061.5,112802.5,2192.0
1760457600,112831.0,112831.0,112203.0,112445.0,1582.0
1760458500,112441.5,113111.0,112348.5,112648.5,2207.0
1760459400,112719.5,112800.0,112220.0,112664.0,1274.0
1760460300,112661.5,112800.0,112129.5,112264.5,1903.0
1760461200,112202.0,112775.0,111640.0,112664.0,2471.0
1760462100,112623.5,112834.0,112542.0,112679.0,1940.0
1760463000,112688.5,112797.0,112299.0,112583.0,1273.0
1760463900,112614.0,112860.5,112577.0,112690.0,1179.0
1760464800,112681.5,113298.5,112655.5,113203.0,1492.0
1760465700,113192.5,113386.0,113056.5,113077.5,776.0
1760466600,113123.0,113276.0,112715.5,112774.5,1004.0
1760467500,112750.5,113059.5,112588.5,112797.0,804.0
1760468400,112784.0,113121.0,112784.0,113095.5,826.0
1760469300,113115.0,113450.5,113115.0,113287.5,741.0
1760470200,113278.0,113358.5,111973.5,112020.5,3005.0
1760471100,112069.5,112753.0,112014.0,112563.5,1668.0
1760472000,112536.5,112723.5,112210.5,112497.5,702.0
1760472900,112499.5,112859.5,112450.0,112741.0,505.0
1760473800,112725.0,112835.5,112642.0,112810.5,324.0
1760474700,112827.0,112950.0,112749.0,112939.0,282.0
1760475600,112944.5,112944.5,112634.0,112676.0,465.0
1760476500,112688.0,112946.0,112677.0,112917.5,977.0
1760477400,112946.0,113099.5,112808.5,113035.5,795.0
1760478300,113036.0,113121.5,112910.0,113060.5,267.0
1760479200,113089.0,113529.0,113089.0,113372.5,702.0
1760480100,113369.5,113384.5,113088.0,113124.0,1099.0
1760481000,113130.0,113130.0,112861.0,112885.0,657.0
1760481900,112937.5,113185.0,112789.0,113150.5,364.0
1760482800,113112.5,113443.0,113061.0,113376.5,479.0
1760483700,113379.5,113465.0,113277.0,113380.5,352.0
1760484600,113406.5,113429.5,113222.5,113225.0,612.0
1760485500,113214.0,113257.5,112972.0,112990.0,516.0
1760486400,112984.0,112997.0,112723.0,112740.5,1066.0
1760487300,112732.5,112970.5,112605.0,112779.5,1283.0
1760488200,112779.0,112956.5,112550.5,112887.0,1040.0
1760489100,112888.0,113070.0,112767.0,112939.5,891.0
1760490000,112910.5,112959.0,112362.5,112688.5,1414.0
1760490900,112656.0,112813.0,112423.0,112427.0,871.0
1760491800,112401.0,112472.5,112288.0,112465.0,828.0
1760492700,112465.5,112731.0,112382.5,112679.5,310.0
1760493600,112687.5,112934.5,112612.5,112914.5,365.0
1760494500,112914.5,113500.0,112806.0,113498.0,683.0
1760495400,113520.0,113563.0,112933.0,112981.0,878.0
1760496300,113016.0,113038.0,112752.5,112763.5,287.0
1760497200,112752.0,112817.0,112272.0,112433.0,507.0
1760498100,112411.0,112438.0,111923.0,112213.0,659.0
1760499000,112188.0,112188.0,111821.5,111949.5,421.0
1760499900,111967.0,112095.0,111767.5,111958.5,506.0
1760500800,112048.0,112051.0,111730.0,111958.0,1176.0
1760501700,111954.0,112287.0,111911.0,112138.0,836.0
1760502600,112138.0,112208.5,112046.0,112154.5,646.0
1760503500,112154.5,112427.5,112113.5,112302.5,755.0
1760504400,112391.0,112478.5,112262.0,112437.0,513.0
